Author Name,Best Seller Books Amount
W E B Griffin and William E Butterworth IV,0
Ruth Ware,0
Samantha Young,0
Jodi Ellen Malpas,0
J S Cooper,0
Tana French,0
HM Ward,0
M S Force,0
Susan Stoker,0
Jayne Ann Krentz,0
Joanne Fluke,0
Jane Green,0
Jessica Sorensen,0
Eve Langlais,0
Eric Rickstad,0
Lincoln Child,0
Shelley Noble,0
Laurann Dohner,0
Amanda Quick,0
Lisa Jackson,0
Penelope Ward and Vi Keeland,0
Sarah McCoy,0
Emma Straub,0
Helena Hunting,0
Mary Higgins Clark and Alafair Burke,0
Carly Phillips,0
R L Mathewson,0
Lori Foster,0
Elle Kennedy,0
Reed Farrel Coleman,0
Ace Atkins,0
James Patterson and Kathryn Fox,0
Grant Blackwood,0
Joyce Maynard,0
Melody Anne,0
Clive Cussler and Russell Blake,0
Clive Cussler and Boyd Morrison,0
B A Paris,0
Kelley R Martin,0
Paulo Coelho,0
Mary Kubica,0
Sue Grafton,0
Alex Berenson,0
Jude Deveraux,0
Catherine Coulter and J T Ellison,0
Laura Kaye,0
Kay Hooper,0
Victoria Ashley,0
Kathleen Brooks,0
Jayne Castle,0
Iris Johansen and Roy Johansen,0
Karen Kingsbury,0
Eloisa James,0
Steve Martini,0
Linda Fairstein,0
Deborah Harkness,0
Clive Cussler and Justin Scott,0
Faith Hunter,0
Gena Showalter,0
James Lee Burke,0
Tami Hoag,0
Janet Evanovich and Phoef Sutton,0
Julia Quinn,0
John Lescroart,0
Alan Furst,0
Julie James,0
Cherise Sinclair,0
Joe Hill,0
Donna Leon,0
LA Casey,0
Brent Weeks,0
Kat Martin,0
Carl Hiaasen,0
S E Smith,0
Diane Mott Davidson,0
Linda Howard,0
Karen Marie Moning,0
Anthony Ryan,0
Kathy Reichs,0
Kevin Hearne,0
Kelly Elliott,0
Emma Chase,0
Shayla Black and Lexi Blake,0
Pepper Winters,0
Clive Cussler and Graham Brown,0
Blake Crouch,0
Jonathan Tropper,0
Alan Dean Foster,0
Penelope Douglas,0
Anne Hillerman,0
Milly Taiden,0
Clive Cussler,0
Rebecca Zanetti,0
Kim Harrison,0
Jan Karon,0
Whitney Gracia Williams,0
Whitney G,0
Allison Pataki,0
Stephenie Meyer,0
Ernest Cline,0
Jeaniene Frost,0
James Patterson with Max DiLallo,0
Charlaine Harris,0
Susan Elizabeth Phillips,0
Rob Thomas and Jennifer Graham,0
Justin Cronin,0
Richard Castle,0
Kristan Higgins,0
Lisa Van Allen,0
Jasinda Wilder,0
Lora Leigh,0
Anne Bishop,0
Skye Eagleday,0
Jaci Burton,0
Zane,0
P D James,0
Jacqueline Winspear,0
Sarah Addison Allen,0
Claire Contreras,0
Richard Paul Evans,0
Robert Crais,0
Anita Diamant,0
Ian McEwan,0
Sarah MacLean,0
S J Watson,0
Lisa Kleypas,0
Alexander McCall Smith,0
VC Andrews,0
Helen Cooper,0
Haruki Murakami,0
Michael Lister,0
Sandi Lynn,0
Liz Trenow,0
Amy Tan,0
Joseph Finder,0
Maggie O'Farrell,0
Haleigh Lovell,0
Diane Chamberlain,0
Anne Rice,0
Claudia Gray,0
Lori Nelson Spielman,0
Grace Burrowes,0
JR Ward,0
Gennita Low,0
Matthew Thomas,0
Claire Ash,0
Jennifer Ryan,0
Joanne DeMaio,0
Helen Simonson,0
Maeve Binchy,0
Georgette Heyer,0
Kevin O'Brien,0
Anne McCaffrey,0
James Rollins and Rebecca Cantrell,0
Francine Rivers,0
Neal Stephenson,0
Alexa Riley,0
Elle James,0
Jillian Hart and Janet Tronstad,0
Barbara Kingsolver,0
Charles Belfoure,0
Lara Adrian,0
KM Scott,0
Aleatha Romig and others,0
Mary Alice Monroe,0
Lauren Groff,0
Paul Beatty,0
Jasmine Walt,0
Tessa Bailey,0
B A Shapiro,0
Deborah Crombie,0
Laura Lippman,0
Lisa O'Donnell,0
Raine Miller,0
Tessa Dare,0
Bryn Greenwood,0
Sara Paretsky,0
Sophie Kinsella,0
Nancy Thayer,0
Terry Goodkind,0
Rachel Joyce,0
Maria Semple,0
Crista McHugh,0
Stephanie Dray and Laura Kamoie,0
"""Bella Andre",0
Jean Brashear,0
"""JS Scott",0
"""Raine Miller",0
Paula McLain,0
Eva Natiello,0
Violet Duke,0
Anthony Horowitz,0
Erica Ridley,0
J D Robb and others,0
James Patterson with Michael Ledwidge,0
Claire Cook,0
Sarah Waters,0
Rachel Harris,0
David Mitchell,0
Marisa De Los Santos,0
Chanda Hahn,0
Emma Donoghue,0
Molly McAdams,0
Brad Meltzer,0
Adriana Trigiani,0
Brenda Jackson,0
Emily Colin,0
edited  David Baldacci,0
Michael Ponsor,0
Vivian Arend and others,0
Noah Boyd,0
Kaylee Ryan,0
Annie Barrows,0
Alice Hoffman,0
James Rollins and Grant Blackwood,0
Naomi Wood,0
Cynthia Swanson,0
Helene Wecker,0
Cristin Harber and others,0
J S Scott and others,0
"""Christine Feehan",0
Julie Garwood,0
Peter V Brett,0
Olivia Noble,0
Mitch Albom,0
Clive Cussler and Dirk Cussler,0
Yaa Gyasi,0
"""Bella Andre",0
Claudia Connor,0
Emma Jameson,0
Sheila Connolly,0
Julia Kent,0
Elizabeth Cobbs,0
Ruth Cardello,0
Olen Steinhauer,0
Leylah Attar,0
Kate Atkinson,0
SL Jennings,0
PT Michelle,0
Curtis Sittenfeld,0
Jess Walter,0
"""Mandy M Roth",0
Kathleen Grissom,0
Jo Nesbo,0
Lene Kaaberbol,0
Jenny Colgan,0
James Donovan,0
Jana DeLeon,0
Tina Leonard,0
Lorelei James,0
Ted Bell,0
Geneva Lee,0
Gabrielle Zevin,0
Sydney Landon,0
Clare Mackintosh,0
Kristen Callihan,0
"""Diane Capri",0
Jasmine Walt and Rebecca Hamilton,0
Lauren Layne,0
Mark Gimenez,0
WEB Griffin and William E Butterworth,0
Sara Gruen,0
Brad Meltzer and Tod Goldberg,0
Kimberly McCreight,0
J A Huss,0
Allison Brennan,0
Mary Ann Shaffer and Annie Barrows,0
SL Scott,0
Anna Zaires and Dima Zales,0
Stacy Borel,0
Linda Castillo,0
Anne Rivers Siddons,0
James S A Corey,0
Yangsze Choo,0
Tara Conklin,0
J Sterling,0
Dennis Lehane,0
Gregg Olsen,0
Jane Smiley,0
RaeAnne Thayne,0
Tim Johnston,0
Elizabeth George,0
Melanie Benjamin,0
Ginny Baird,0
Bryan Reardon,0
C D Reiss,0
Lisa Jewell,0
Michelle Gable,0
Alan Bradley,0
Raymond Benson,0
Jessica Wood,0
Stephanie Laurens,0
Melanie Moreland,0
Katy Regnery,0
Stuart Woods and Parnell Hall,0
"""Delilah Devlin",0
James Patterson with Maxine Paetro,0
James Patterson with Richard DiLallo,0
Cristin Harber,0
James Patterson and Peter De Jonge,0
Mia Sheridan,0
Dan Brown,0
Elle James and others,0
Jeanne Glidewell,0
Louise Erdrich,0
Bernard Cornwell,0
Jonathan Kellerman and Jesse Kellerman,0
PD James,0
G A Aiken,0
Ellery Adams,0
Tawny Weber,0
Kate Moretti,0
Kristina McMorris,0
Opal Carew and others,0
Jean Hanff Korelitz,0
Victoria Hislop,0
Hallie Ephron,0
Jackie Collins,0
Mina Carter and others,0
Kathryn Shay,0
J Courtney Sullivan,0
Marc Cameron,0
Chris Cleave,0
JS Cooper,0
Max Monroe,0
Joel C Rosenberg,0
Clive Cussler and Robin Burcell,0
Kate Morton,0
Rachel Van Dyken,0
Patrick Rothfuss,0
Chuck Wendig,0
JB Salsbury,0
Neil Gaiman,0
Faye Kellerman,0
Julie Cross and others,0
Michael Crichton and Richard Preston,0
Wendy Lindstrom,0
John Sandford and Ctein,0
Kim van Alkemade,0
Max Lucado,0
Elizabeth Lowell,0
Angela Graham,0
Cora Seton and others,0
Tony Hillerman,0
S C Stephens,0
Wiley Cash,0
John Jakes,0
Darcie Chan,0
Fern Michaels et al,0
Thea Harrison,0
Tracy Wolff,0
Annette Blair and others,0
Gilly Macmillan,0
Cassia Leo,0
Jonathan Franzen,0
Lev Grossman,0
Cody McFadyen,0
Shannon Mayer,0
"""Eve Langlais",0
Johanna Lindsey,0
Julie Ann Walker,0
Mark Helprin,0
Barbara Delinsky,0
Emily March,0
Stephen Hunter,0
Philip K Dick,0
